class,fname,seconds,bytes
CA,glb_S_019382_034_976.flac,2.6,78470
CA,glb_S_019382_034_979.flac,3.8,107779
CA,glb_S_019382_034_982.flac,2.3,64062
CA,glb_S_019382_034_983.flac,2.5,70799
CA,glb_S_019382_034_984.flac,2.8,80656
CA,glb_S_019382_034_989.flac,2.5,72490
CA,glb_S_019418_080_4822.flac,1.5,44740
CA,glb_S_019418_080_4823.flac,3.799958,95508
CA,glb_S_019418_080_4824.flac,3.4,93112
CA,glb_S_019418_080_4825.flac,1.4,41766
CA,glb_S_019440_015_1508.flac,3.8,95257
CA,glb_S_019440_015_1509.flac,1.8,54946
CA,glb_S_019440_015_1510.flac,2.2,62620
CA,glb_S_019440_015_1511.flac,5.4,125914
CA,glb_S_019497_045_1894.flac,1.1,31672
CA,glb_S_019497_045_1898.flac,2.7,71830
CA,glb_S_019497_045_1900.flac,3.9,96903
CA,glb_S_019497_045_1904.flac,4.6,118540
CA,glb_S_019497_045_1910.flac,3.3,86196
CA,glb_S_019497_045_1911.flac,2.8,69258
CA,glb_S_019497_045_1913.flac,2.2,59752
CA,glb_S_019497_045_1924.flac,2.0,51959
CA,glb_S_019497_045_1927.flac,3.3,90508
CA,glb_S_019497_045_1942.flac,4.2,106869
CA,glb_S_019497_045_1947.flac,3.199958,89057
CA,glb_S_019497_045_1949.flac,2.6,67356
CA,glb_S_019497_045_1952.flac,2.8,73353
CA,glb_S_019497_045_1954.flac,3.6,99746
CA,glb_S_019497_045_1956.flac,4.5,113318
CA,glb_S_019497_045_1961.flac,2.7,70177
CA,glb_S_019497_045_1965.flac,3.3,89967
CA,glb_S_019497_045_1968.flac,3.5,88281
CA,glb_S_019497_045_1975.flac,4.5,112378
CA,glb_S_019497_045_1977.flac,4.5,106437
CA,glb_S_019504_109_2422.flac,2.9,77014
CA,glb_S_019504_109_2423.flac,2.799958,73277
CA,glb_S_019504_109_2424.flac,3.6,95009
CA,glb_S_019504_109_2425.flac,3.2,85514
CA,glb_S_019602_023_3985.flac,7.0,185161
CA,glb_S_019602_023_3986.flac,2.8,75288
CA,glb_S_019602_023_3987.flac,4.0,107290
CA,glb_S_019602_023_3988.flac,5.0,128714
CA,glb_S_019602_023_3989.flac,4.5,117588
CA,glb_S_019602_023_3990.flac,6.1,155431
CA,glb_S_019602_023_3991.flac,2.7,68234
CA,glb_S_019608_109_1025.flac,3.299958,92127
CA,glb_S_019608_109_1026.flac,4.6,120139
CA,glb_S_019635_007_5018.flac,3.5,94921
CA,glb_S_019635_007_5019.flac,2.0,52429
CA,glb_S_019635_007_5020.flac,2.764,68527
CA,glb_S_019635_007_5021.flac,3.4,88996
CA,glb_S_019635_007_5022.flac,2.7,70894
CA,glb_S_019635_007_5023.flac,2.700042,71202
CA,glb_S_019635_007_5024.flac,1.3,38264
CA,glb_S_019635_007_5025.flac,2.9,75240
CA,glb_S_019635_007_5026.flac,1.5,47589
CA,glb_S_019635_007_5027.flac,4.9,124548
CA,glb_S_019635_007_5028.flac,3.3,86894
CA,glb_S_019635_007_5029.flac,1.6,48511
CA,glb_S_019635_007_5030.flac,2.6,71902
CA,glb_S_019635_007_5031.flac,2.5,70349
CA,glb_S_019635_007_5032.flac,1.6,44049
CA,glb_S_019635_007_5033.flac,3.5,94519
CA,glb_S_019635_007_5034.flac,3.6,90672
CA,glb_S_019666_005_5217.flac,6.3,162763
CA,glb_S_019666_005_5221.flac,5.077583,133893
CA,glb_S_019666_005_5224.flac,2.899958,79305
CA,glb_S_019666_005_5227.flac,3.2,86804
CA,glb_S_019666_005_5229.flac,5.068583,137663
CA,glb_S_019666_005_5232.flac,1.5,47673
CA,glb_S_019666_005_5236.flac,3.784083,98936
CA,glb_S_019666_005_5240.flac,3.283292,90840
CA,glb_S_019666_005_5243.flac,3.899958,103063
CA,glb_S_019666_005_5246.flac,3.9,108034
CA,glb_S_019666_005_5255.flac,6.800042,182311
CA,glb_S_019666_005_5260.flac,5.100042,139021
CA,glb_S_019666_005_5264.flac,2.8,78089
CA,glb_S_019666_005_5266.flac,6.300042,160395
CA,glb_S_019666_005_5267.flac,4.2,109036
CA,glb_S_019666_005_5270.flac,4.3,123322
CA,glb_S_019666_005_5276.flac,6.3,165884
CA,glb_S_019666_005_5283.flac,4.6,127384
CA,glb_S_019666_005_5286.flac,5.399958,145671
CA,glb_S_019666_005_5289.flac,4.7,127345
CA,glb_S_019709_070_4232.flac,3.8,106038
CA,glb_S_019709_070_4233.flac,3.7,106164
CA,glb_S_019709_070_4234.flac,4.2,118709
CA,glb_S_019709_070_4236.flac,1.699958,54628
CA,glb_S_019709_070_4241.flac,4.0,110961
CA,glb_S_019709_070_4244.flac,2.0,61834
CA,glb_S_019709_070_4246.flac,4.3,123329
CA,glb_S_019709_070_4249.flac,3.599958,101086
CA,glb_S_019709_070_4256.flac,3.9,109909
CA,glb_S_019709_070_4258.flac,2.5,69440
CA,glb_S_019709_070_4259.flac,4.7,135358
CA,glb_S_019709_070_4263.flac,5.9,166367
CA,glb_S_019709_070_4265.flac,4.1,118457
CA,glb_S_019709_070_4273.flac,5.099958,142510
CA,glb_S_019709_070_4279.flac,2.7,78588
CA,glb_S_019709_070_4281.flac,3.7,103446
CA,glb_S_019709_070_4282.flac,3.599958,98705
CA,glb_S_019709_070_4285.flac,3.0,85413
CA,glb_S_019709_070_4288.flac,4.199958,119674
CA,glb_S_019709_070_4290.flac,3.3,94062
CA,glb_S_019710_076_4748.flac,3.799958,103349
CA,glb_S_019710_076_4749.flac,5.700042,150316
CA,glb_S_019710_076_4750.flac,4.5,118851
CA,glb_S_019710_076_4755.flac,5.300042,143660
CA,glb_S_019710_076_4759.flac,6.265708,154346
CA,glb_S_019710_076_4763.flac,3.9,104556
CA,glb_S_019710_076_4765.flac,4.5,118742
CA,glb_S_019710_076_4768.flac,4.76775,106262
CA,glb_S_019710_076_4784.flac,2.2,64485
CA,glb_S_019710_076_4792.flac,6.800042,175418
CA,glb_S_019710_076_4793.flac,6.7,189602
CA,glb_S_019710_076_4798.flac,4.800042,123880
CA,glb_S_019710_076_4809.flac,4.7,125054
CA,glb_S_019710_076_4813.flac,4.1,100171
CA,glb_S_019710_076_4823.flac,5.3,140988
CA,glb_S_019710_076_4825.flac,5.386542,133907
CA,glb_S_019710_076_4828.flac,3.8,86442
CA,glb_S_019710_076_4830.flac,1.5,45368
CA,glb_S_019710_076_4835.flac,3.49675,92586
CA,glb_S_019710_076_4837.flac,4.3,131304
CA,glb_S_019764_069_1797.flac,4.1,108363
CA,glb_S_019764_069_1798.flac,4.9,120956
CA,glb_S_019764_069_1799.flac,1.6,42854
CA,glb_S_019764_069_1800.flac,3.9,99607
CA,glb_S_019764_069_1805.flac,3.5,88075
CA,glb_S_019764_069_1807.flac,3.1,81582
CA,glb_S_019764_069_1809.flac,2.9,71028
CA,glb_S_019764_069_1813.flac,3.1,80272
CA,glb_S_019764_069_1814.flac,3.3,85034
CA,glb_S_019764_069_1816.flac,3.4,87847
CA,glb_S_019764_069_1819.flac,3.899958,101390
CA,glb_S_019764_069_1820.flac,1.5,44398
CA,glb_S_019764_069_1825.flac,1.3,35769
CA,glb_S_019764_069_1828.flac,3.6,87567
CA,glb_S_019764_069_1834.flac,3.8,98226
CA,glb_S_019764_069_1836.flac,3.7,105478
CA,glb_S_019764_069_1841.flac,1.7,44665
CA,glb_S_019764_069_1844.flac,4.2,109242
CA,glb_S_019764_069_1850.flac,4.1,107532
CA,glb_S_019764_069_1851.flac,4.600042,112378
CA,glb_S_019779_092_4168.flac,2.8,75644
CA,glb_S_019779_092_4169.flac,5.0,134278
CA,glb_S_019779_092_4170.flac,5.5,139355
CA,glb_S_019823_000_772.flac,3.399958,81950
CA,glb_S_019823_000_773.flac,5.7,150688
CA,glb_S_019857_097_1358.flac,2.7,77972
CA,glb_S_019857_097_1359.flac,2.0,58278
CA,glb_S_019857_097_1360.flac,2.6,70254
CA,glb_S_019857_097_1361.flac,2.9,82652
CA,glb_S_019859_031_2426.flac,2.5,67959
CA,glb_S_019859_031_2427.flac,5.100042,128521
CA,glb_S_019859_031_2428.flac,4.5,122123
CA,glb_S_019859_031_2429.flac,3.1,87341
CA,glb_S_019859_031_2430.flac,4.8,126107
CA,glb_S_019859_031_2431.flac,3.599958,93293
CA,glb_S_019859_031_2432.flac,6.3,161750
CA,glb_S_019859_031_2433.flac,2.0,51982
CA,glb_S_019859_031_2434.flac,3.9,108537
CA,glb_S_019859_031_2435.flac,4.7,119453
CA,glb_S_019859_031_2436.flac,1.9,50932
CA,glb_S_019859_031_2438.flac,3.2,86147
CA,glb_S_019859_031_2440.flac,4.8,126527
CA,glb_S_019859_031_2442.flac,3.4,94161
CA,glb_S_019859_031_2443.flac,3.9,104741
CA,glb_S_019859_031_2444.flac,2.699958,69199
CA,glb_S_019859_031_2447.flac,3.9,105785
CA,glb_S_019859_031_2448.flac,4.4,113550
CA,glb_S_019859_031_2449.flac,3.7,95645
CA,glb_S_019859_031_2450.flac,5.4,148292
CA,glb_S_019868_028_122.flac,2.2,58405
CA,glb_S_019868_028_125.flac,3.4,84448
CA,glb_S_019868_028_128.flac,4.8,117823
CA,glb_S_019868_028_154.flac,3.4,93000
CA,glb_S_019868_028_158.flac,3.7,89395
CA,glb_S_019868_028_167.flac,5.2,131314
CA,glb_S_019868_028_169.flac,3.8,98383
CA,glb_S_019868_028_186.flac,2.0,58344
CA,glb_S_019868_028_201.flac,3.3,88884
CA,glb_S_019868_028_222.flac,4.1,104110
CA,glb_S_019868_028_230.flac,4.7,127183
CA,glb_S_019868_028_233.flac,3.4,93286
CA,glb_S_019868_028_247.flac,3.8,102344
CA,glb_S_019868_028_263.flac,1.8,52107
CA,glb_S_019868_028_264.flac,2.6,66567
CA,glb_S_019868_028_286.flac,3.6,97858
CA,glb_S_019868_028_320.flac,2.9,80697
CA,glb_S_019868_028_333.flac,4.6,120326
CA,glb_S_019868_028_359.flac,3.0,75870
CA,glb_S_019868_028_62.flac,4.3,110011
CA,glb_S_019900_059_636.flac,3.7,100179
CA,glb_S_019900_059_637.flac,3.9,100848
CA,glb_S_019900_059_638.flac,2.9,81776
CA,glb_S_019900_059_639.flac,2.7,76309
CA,glb_S_019900_059_640.flac,3.499958,87287
CA,glb_S_019900_059_641.flac,2.4,66128
CA,glb_S_019900_059_642.flac,4.1,108132
CA,glb_S_019900_059_643.flac,2.7,70743
CA,glb_S_019900_059_644.flac,4.3,106566
CA,glb_S_019900_059_645.flac,2.4,69456
CA,glb_S_019900_059_646.flac,4.999958,128478
CA,glb_S_019900_059_647.flac,1.2,36384
CA,glb_S_019900_059_648.flac,3.999958,109112
CA,glb_S_019900_059_649.flac,5.4,142200
CA,glb_S_019900_059_650.flac,3.3,90196
CA,glb_S_019900_059_651.flac,5.0,134707
CA,glb_S_019900_059_652.flac,5.800042,145228
CA,glb_S_019901_000_626.flac,1.799958,47453
CA,glb_S_019901_000_627.flac,1.4,39996
CA,glb_S_019901_000_628.flac,3.6,86905
CA,glb_S_019901_000_629.flac,1.6,46227
CA,glb_S_019901_000_630.flac,3.499958,89454
CA,glb_S_019901_000_631.flac,1.3,37325
CA,glb_S_019903_000_3070.flac,6.9,175844
CA,glb_S_019903_000_3071.flac,1.7,51780
CA,glb_S_019903_000_3072.flac,4.199958,116899
CA,glb_S_019903_000_3073.flac,2.7,73921
CA,glb_S_019915_025_745.flac,3.6,96976
CA,glb_S_019915_025_746.flac,6.2,155018
CA,glb_S_019915_025_747.flac,2.9,75542
CA,glb_S_019915_025_748.flac,4.4,114515
CA,glb_S_019915_025_749.flac,3.5,93631
CA,glb_S_019915_025_750.flac,2.9,81245
CA,glb_S_019915_025_751.flac,3.699958,101688
CA,glb_S_019915_025_752.flac,1.8,49946
CA,glb_S_019915_025_753.flac,4.4,112706
CA,glb_S_019915_025_754.flac,3.5,96221
CA,glb_S_019915_025_755.flac,4.7,121407
CA,glb_S_019940_109_1680.flac,5.3,142147
CA,glb_S_019940_109_1681.flac,3.6,101934
CA,glb_S_019940_109_1682.flac,4.1,106452
CA,glb_S_019975_109_519.flac,3.9,98637
CA,glb_S_019975_109_520.flac,3.9,96618
CA,glb_S_019975_109_521.flac,3.3,85279
CA,glb_S_020033_077_1822.flac,3.2,85447
CA,glb_S_020033_077_1823.flac,5.3,139038
CA,glb_S_020092_026_2898.flac,5.5,132920
CA,glb_S_020092_026_2899.flac,5.4,141498
CA,glb_S_020092_026_2900.flac,4.1,112280
CA,glb_S_020092_026_2901.flac,4.7,127068
CA,glb_S_020092_026_2902.flac,2.4,65565
CA,glb_S_020092_026_2903.flac,4.7,120434
CA,glb_S_020092_026_2904.flac,5.699958,148651
CA,glb_S_020092_026_2905.flac,3.6,89658
CA,glb_S_020092_026_2906.flac,1.8,50012
CA,glb_S_020092_026_2907.flac,4.300042,112373
CA,glb_S_020092_026_2908.flac,4.3,108506
CA,glb_S_020092_026_2909.flac,2.0,56782
CA,glb_S_020092_026_2910.flac,4.0,98343
CA,glb_S_020092_026_2911.flac,3.3,94878
CA,glb_S_020092_026_2912.flac,6.9,174384
CA,glb_S_020092_026_2913.flac,5.899958,146572
CA,glb_S_020092_026_2914.flac,4.3,101089
CA,glb_S_020127_098_217.flac,4.2,115306
CA,glb_S_020127_098_218.flac,3.1,81743
CA,glb_S_020149_020_4374.flac,5.1,139454
CA,glb_S_020149_020_4375.flac,2.7,79574
CA,glb_S_020149_020_4376.flac,4.1,121220
CA,glb_S_020149_020_4377.flac,3.299958,96174
CA,glb_S_020180_098_275.flac,2.4,73256
CA,glb_S_020180_098_276.flac,3.699958,105761
CA,glb_S_020180_098_277.flac,3.799958,104765
CA,glb_S_020180_098_278.flac,2.6,77221
CA,glb_S_020180_098_279.flac,4.5,126916
CA,glb_S_020180_098_280.flac,4.0,106760
CA,glb_S_020182_077_1803.flac,0.9,29808
CA,glb_S_020182_077_1804.flac,0.5,21423
CA,glb_S_020182_077_1805.flac,1.4,44290
CA,glb_S_020182_077_1806.flac,2.7,71220
CA,glb_S_020182_077_1807.flac,0.8,29076
CA,glb_S_020186_040_4434.flac,5.1,135990
CA,glb_S_020186_040_4435.flac,4.6,126359
CA,glb_S_020186_040_4436.flac,5.5,147745
CA,glb_S_020186_040_4437.flac,3.5,85837
CA,glb_S_020186_040_4439.flac,2.2,58461
CA,glb_S_020186_040_4440.flac,3.5,91038
CA,glb_S_020186_040_4441.flac,3.599958,91955
CA,glb_S_020186_040_4442.flac,3.300042,94069
CA,glb_S_020186_040_4443.flac,4.0,110655
CA,glb_S_020186_040_4445.flac,4.6,124157
CA,glb_S_020186_040_4446.flac,4.7,113241
CA,glb_S_020186_040_4447.flac,4.6,116881
CA,glb_S_020186_040_4448.flac,1.9,54333
CA,glb_S_020186_040_4449.flac,3.199958,86053
CA,glb_S_020186_040_4451.flac,1.8,49168
CA,glb_S_020186_040_4454.flac,4.6,118263
CA,glb_S_020186_040_4456.flac,3.499958,92107
CA,glb_S_020186_040_4457.flac,3.799958,95889
CA,glb_S_020186_040_4459.flac,3.0,80801
CA,glb_S_020186_040_4460.flac,4.9,133474
CA,glb_S_020193_000_1524.flac,3.8,99879
CA,glb_S_020193_000_1525.flac,2.3,63549
CA,glb_S_020228_077_867.flac,3.4,95767
CA,glb_S_020228_077_870.flac,3.8,104840
CA,glb_S_020228_077_874.flac,3.5,98764
CA,glb_S_020228_077_877.flac,3.1,84624
CA,glb_S_020228_077_878.flac,4.7,122460
CA,glb_S_020228_077_879.flac,4.8,126865
CA,glb_S_020228_077_887.flac,2.4,64526
CA,glb_S_020228_077_889.flac,2.9,82633
CA,glb_S_020228_077_894.flac,3.5,95323
CA,glb_S_020228_077_895.flac,4.199958,113914
CA,glb_S_020228_077_896.flac,3.3,92486
CA,glb_S_020228_077_898.flac,3.8,103427
CA,glb_S_020228_077_899.flac,1.699958,46219
CA,glb_S_020228_077_901.flac,3.1,81902
CA,glb_S_020228_077_904.flac,2.8,80049
CA,glb_S_020228_077_908.flac,5.6,144600
CA,glb_S_020228_077_910.flac,3.9,112215
CA,glb_S_020228_077_917.flac,4.5,119480
CA,glb_S_020228_077_920.flac,5.4,142658
CA,glb_S_020228_077_923.flac,3.8,104991
CA,glb_S_020236_000_3818.flac,3.8,101106
CA,glb_S_020236_000_3819.flac,4.6,121093
CA,glb_S_020236_000_3820.flac,3.6,98010
CA,glb_S_020236_000_3821.flac,4.0,102916
CA,glb_S_020236_000_3822.flac,5.0,124580
CA,glb_S_020236_000_3823.flac,2.1,60056
CA,glb_S_020236_000_3824.flac,3.399958,93505
CA,glb_S_020236_000_3825.flac,4.1,109284
CA,glb_S_020236_000_3826.flac,3.1,87919
CA,glb_S_020236_000_3827.flac,2.699958,72646
CA,glb_S_020236_000_3828.flac,2.0,60433
CA,glb_S_020239_000_5256.flac,3.8,95821
CA,glb_S_020239_000_5257.flac,4.9,123666
CA,glb_S_020239_000_5258.flac,2.3,62449
CA,glb_S_020239_000_5259.flac,3.299958,86801
CA,glb_S_020239_000_5260.flac,2.7,72710
CA,glb_S_020239_000_5261.flac,1.9,52545
CA,glb_S_020239_000_5262.flac,4.3,112072
CA,glb_S_020275_019_1587.flac,4.9,133992
CA,glb_S_020275_019_1588.flac,3.799958,104017
CA,glb_S_020275_019_1591.flac,4.1,114236
CA,glb_S_020275_019_1592.flac,3.1,84620
CA,glb_S_020275_019_1593.flac,2.8,79009
CA,glb_S_020275_019_1594.flac,4.1,114651
CA,glb_S_020275_019_1595.flac,4.6,128690
CA,glb_S_020275_019_1597.flac,4.8,124277
CA,glb_S_020275_019_1598.flac,4.0,107103
CA,glb_S_020275_019_1599.flac,6.2,159936
CA,glb_S_020275_019_1602.flac,2.8,77775
CA,glb_S_020275_019_1603.flac,3.7,102822
CA,glb_S_020275_019_1604.flac,5.6,151435
CA,glb_S_020275_019_1605.flac,3.0,85793
CA,glb_S_020275_019_1607.flac,3.499958,91928
CA,glb_S_020275_019_1608.flac,7.2,189620
CA,glb_S_020275_019_1610.flac,3.4,94011
CA,glb_S_020275_019_1611.flac,4.3,112148
CA,glb_S_020275_019_1619.flac,4.1,109151
CA,glb_S_020275_019_1620.flac,4.399958,123197
CA,glb_S_020296_010_3803.flac,3.599958,91736
CA,glb_S_020296_010_3804.flac,4.5,110353
CA,glb_S_020296_010_3805.flac,3.399958,87323
CA,glb_S_020296_010_3806.flac,5.1,126947
CA,glb_S_020296_010_3807.flac,3.199958,83957
CA,glb_S_020296_010_3808.flac,2.6,68795
CA,glb_S_020320_000_938.flac,4.2,108173
CA,glb_S_020320_000_939.flac,1.4,41655
CA,glb_S_020320_000_940.flac,2.8,79636
CA,glb_S_020387_034_1964.flac,3.199958,83720
CA,glb_S_020387_034_1966.flac,4.199958,103439
CA,glb_S_020387_034_1967.flac,4.300042,106246
CA,glb_S_020387_034_1969.flac,3.0,81515
CA,glb_S_020387_034_1971.flac,2.3,58716
CA,glb_S_020387_034_1973.flac,3.0,78964
CA,glb_S_020387_034_1975.flac,3.3,85894
CA,glb_S_020387_034_1976.flac,2.9,80683
CA,glb_S_020387_034_1978.flac,3.5,98447
CA,glb_S_020387_034_1981.flac,3.599958,96015
CA,glb_S_020387_034_1984.flac,4.6,120352
CA,glb_S_020387_034_1985.flac,4.100042,107422
CA,glb_S_020387_034_1987.flac,4.6,118592
CA,glb_S_020387_034_1990.flac,2.9,77315
CA,glb_S_020387_034_1991.flac,3.7,95432
CA,glb_S_020387_034_1992.flac,3.0,79957
CA,glb_S_020387_034_1993.flac,3.1,80058
CA,glb_S_020387_034_1999.flac,2.999958,83066
CA,glb_S_020387_034_2000.flac,3.2,84104
CA,glb_S_020387_034_2002.flac,3.8,96329
CA,glb_S_020426_069_4653.flac,3.2,80871
CA,glb_S_020426_069_4654.flac,3.1,78716
CA,glb_S_020426_069_4655.flac,5.1,136231
CA,glb_S_020426_069_4656.flac,5.0,126483
CA,glb_S_020426_069_4657.flac,2.2,61467
CA,glb_S_020426_069_4658.flac,1.7,49882
CA,glb_S_020426_069_4659.flac,3.4,90421
CA,glb_S_020426_069_4660.flac,4.664,118050
CA,glb_S_020426_069_4661.flac,2.3,63116
CA,glb_S_020426_069_4662.flac,4.000042,102317
CA,glb_S_020426_069_4663.flac,2.7,74930
CA,glb_S_020426_069_4664.flac,2.799958,72963
CA,glb_S_020426_069_4665.flac,2.0,56627
CA,glb_S_020426_069_4666.flac,3.099958,82546
CA,glb_S_020426_069_4667.flac,4.1,106456
CA,glb_S_020479_029_1613.flac,1.799958,51014
CA,glb_S_020479_029_1614.flac,2.4,69470
CA,glb_S_020479_029_1615.flac,3.999958,112070
CA,glb_S_020479_029_1616.flac,2.9,80136
CA,glb_S_020479_029_1617.flac,3.8,104742
CA,glb_S_020515_057_4943.flac,2.7,68994
CA,glb_S_020515_057_4947.flac,1.999958,54182
CA,glb_S_020515_057_4952.flac,5.164,124214
CA,glb_S_020515_057_4954.flac,1.6,44919
CA,glb_S_020515_057_4959.flac,1.0,29364
CA,glb_S_020515_057_4960.flac,3.1,76228
CA,glb_S_020515_057_4961.flac,1.9,51465
CA,glb_S_020515_057_4963.flac,1.5,42821
CA,glb_S_020515_057_4965.flac,1.0,31616
CA,glb_S_020515_057_4969.flac,2.7,70189
CA,glb_S_020515_057_4975.flac,2.0,53372
CA,glb_S_020515_057_4976.flac,3.484,80627
CA,glb_S_020515_057_4977.flac,2.5,65620
CA,glb_S_020515_057_4978.flac,2.3,60887
CA,glb_S_020515_057_4979.flac,2.099958,54764
CA,glb_S_020515_057_4981.flac,2.1,54072
CA,glb_S_020515_057_4982.flac,2.0,52711
CA,glb_S_020515_057_4984.flac,4.0,96838
CA,glb_S_020515_057_4985.flac,1.8,51712
CA,glb_S_020515_057_4991.flac,1.799958,51101
CA,glb_S_020524_028_1745.flac,4.0,106457
CA,glb_S_020524_028_1746.flac,3.799958,92939
CA,glb_S_020524_028_1747.flac,5.2,134708
CA,glb_S_020535_093_4609.flac,1.2,36011
CA,glb_S_020535_093_4610.flac,1.856,57707
CA,glb_S_020535_093_4611.flac,2.1,61824
CA,glb_S_020535_093_4612.flac,2.9,79094
CA,glb_S_020535_093_4613.flac,3.7,100464
CA,glb_S_020535_093_4614.flac,4.2,114799
CA,glb_S_020535_093_4615.flac,2.4,65892
CA,glb_S_020535_093_4616.flac,4.2,114919
CA,glb_S_020535_093_4617.flac,1.6,44872
CA,glb_S_020535_093_4621.flac,2.4,66084
CA,glb_S_020535_093_4623.flac,1.8,53562
CA,glb_S_020535_093_4624.flac,1.3,41707
CA,glb_S_020535_093_4626.flac,1.5,42672
CA,glb_S_020535_093_4627.flac,1.0,34208
CA,glb_S_020535_093_4628.flac,1.6,48739
CA,glb_S_020535_093_4630.flac,1.496,43627
CA,glb_S_020535_093_4631.flac,1.7,49751
CA,glb_S_020535_093_4632.flac,1.799958,52136
CA,glb_S_020535_093_4633.flac,1.5,50585
CA,glb_S_020535_093_4634.flac,2.1,57831
CA,glb_S_020563_029_3640.flac,3.2,85660
CA,glb_S_020563_029_3641.flac,4.0,107377
CA,glb_S_020563_029_3645.flac,4.9,125946
CA,glb_S_020563_029_3647.flac,3.4,94863
CA,glb_S_020563_029_3651.flac,2.8,74891
CA,glb_S_020563_029_3659.flac,3.0,82856
CA,glb_S_020563_029_3661.flac,3.5,94973
CA,glb_S_020563_029_3663.flac,3.1,85298
CA,glb_S_020563_029_3665.flac,5.9,144697
CA,glb_S_020563_029_3667.flac,3.4,92394
CA,glb_S_020563_029_3669.flac,2.7,70254
CA,glb_S_020563_029_3674.flac,2.8,75537
CA,glb_S_020563_029_3677.flac,3.4,90817
CA,glb_S_020563_029_3679.flac,3.1,83474
CA,glb_S_020563_029_3680.flac,4.199958,109832
CA,glb_S_020563_029_3682.flac,4.2,108075
CA,glb_S_020563_029_3683.flac,2.3,65421
CA,glb_S_020563_029_3687.flac,2.0,58318
CA,glb_S_020563_029_3691.flac,3.9,106310
CA,glb_S_020563_029_3695.flac,5.1,138136
CA,glb_S_020613_109_2426.flac,2.2,61098
CA,glb_S_020613_109_2427.flac,4.3,109245
CA,glb_S_020613_109_2428.flac,1.6,43094
CA,glb_S_020613_109_2429.flac,2.1,55846
CA,glb_S_020613_109_2430.flac,2.4,66825
CA,glb_S_020613_109_2431.flac,1.8,56125
CA,glb_S_020627_055_4035.flac,5.0,136783
CA,glb_S_020627_055_4036.flac,5.9,147453
CA,glb_S_020627_055_4037.flac,2.7,76447
CA,glb_S_020627_055_4038.flac,7.8,170207
CA,glb_S_020627_055_4039.flac,3.4,90103
CA,glb_S_020627_055_4040.flac,4.8,124068
CA,glb_S_020627_055_4041.flac,3.899958,109222
CA,glb_S_020627_055_4042.flac,3.4,88817
CA,glb_S_020627_055_4043.flac,4.4,116220
CA,glb_S_020627_055_4044.flac,2.9,77635
CA,glb_S_020627_055_4045.flac,5.0,126920
CA,glb_S_020638_105_3406.flac,5.0,139870
CA,glb_S_020638_105_3407.flac,4.1,115709
CA,glb_S_020638_105_3408.flac,4.2,108707
CA,glb_S_020638_105_3409.flac,1.8,57016
CA,glb_S_020638_105_3410.flac,3.6,94725
CA,glb_S_020750_004_1119.flac,1.9,50687
CA,glb_S_020750_004_1120.flac,3.4,82229
CA,glb_S_020750_004_1121.flac,3.5,90647
CA,glb_S_020750_004_1122.flac,0.9,28841
CA,glb_S_020758_036_814.flac,2.5,70669
CA,glb_S_020758_036_815.flac,5.0,131340
CA,glb_S_020821_109_3107.flac,5.5,141441
CA,glb_S_020821_109_3108.flac,6.3,154624
CA,glb_S_020855_067_3151.flac,3.6,90466
CA,glb_S_020855_067_3152.flac,5.0,121184
CA,glb_S_020855_067_3153.flac,5.8,146523
CA,glb_S_020855_067_3154.flac,5.4,136006
CA,glb_S_020915_072_3772.flac,5.9,150494
CA,glb_S_020915_072_3773.flac,3.5,93393
CA,glb_S_020915_072_3774.flac,2.9,75540
CA,glb_S_020915_072_3775.flac,4.9,127671
CA,glb_S_020922_000_3216.flac,2.1,46473
CA,glb_S_020922_000_3217.flac,4.1,87574
CA,glb_S_020922_000_3218.flac,2.1,51301
CA,glb_S_020922_000_3219.flac,2.3,56130
CA,glb_S_020981_096_5180.flac,2.5,64415
CA,glb_S_020981_096_5181.flac,3.399958,87482
CA,glb_S_020991_044_4744.flac,5.7,138678
CA,glb_S_020991_044_4747.flac,4.0,106939
CA,glb_S_020991_044_4759.flac,4.4,110962
CA,glb_S_020991_044_4763.flac,3.0,78230
CA,glb_S_020991_044_4772.flac,4.7,128219
CA,glb_S_020991_044_4782.flac,4.3,105003
CA,glb_S_020991_044_4793.flac,4.5,113410
CA,glb_S_020991_044_4805.flac,3.8,100963
CA,glb_S_020991_044_4820.flac,2.999958,76516
CA,glb_S_020991_044_4821.flac,4.8,132626
CA,glb_S_020991_044_4824.flac,4.7,117471
CA,glb_S_020991_044_4826.flac,2.9,76071
CA,glb_S_020991_044_4829.flac,3.4,84617
CA,glb_S_020991_044_4834.flac,3.1,83960
CA,glb_S_020991_044_4846.flac,2.8,73845
CA,glb_S_020991_044_4863.flac,4.6,130754
CA,glb_S_020991_044_4888.flac,4.9,120759
CA,glb_S_020991_044_4903.flac,5.4,135311
CA,glb_S_020991_044_4906.flac,4.2,115311
CA,glb_S_020991_044_4909.flac,4.099958,99487
CA,glb_S_021010_063_1333.flac,2.3,69501
CA,glb_S_021010_063_1334.flac,2.9,85114
CA,glb_S_021143_064_4191.flac,4.2,105414
CA,glb_S_021143_064_4192.flac,5.3,132948
CA,glb_S_021143_064_4193.flac,3.0,74858
CA,glb_S_021143_064_4194.flac,5.7,131903
CA,glb_S_021143_064_4195.flac,4.4,118422
CA,glb_S_021143_064_4196.flac,3.2,81553
CA,glb_S_021143_064_4197.flac,4.099958,104659
